start_lat,start_lng,end_lat,end_lng
40.755866999999995,-73.982101,40.755305999999997,-73.984519999999989
40.756275000000002,-73.985741000000004,40.754055000000001,-73.980423000000002
40.750591,-73.983886999999996,40.751308000000002,-73.985152999999997
40.752132000000003,-73.989036999999996,40.757449999999999,-73.983108999999999
40.755592,-73.982024999999993,40.759853,-73.980758999999992
